Name,JM11502_CT_1,JM18195_CT_2,JM14056_3D_2,JM4215_CT_3,JM4957_CT_1,JM19635_CT_3,JM10699_CT_2,JM4957_3D_3,JM12387_CT_2,JM18715_CT_3,JM12660_CT_2,JM12708_3D_3,JM4042_CT_3,JM12695_3D_1,JM4215_CT_2,JM18715_3D_2,JM12690_CT_3,JM19635_CT_1,JM3771_CT_3,JM12708_3D_2,JM10699_3D_1,JM15148_CT_3,JM14056_CT_3,JM11350_CT_2,JM15148_3D_2,JM11502_3D_1,JM13835_3D_3,JM3771_3D_2,JM2133_3D_1,JM12695_3D_3,JM19635_3D_2,JM12660_CT_3,JM15148_3D_3,JM4215_3D_2,JM12660_3D_3,JM12660_3D_1,JM2133_3D_2,JM12690_3D_2,JM12708_CT_3,JM11502_3D_3,JM12387_3D_1,JM14056_3D_3,JM14056_CT_2,JM10699_CT_3,JM11350_CT_3,JM12695_CT_1,JM4957_CT_3,JM4042_3D_1,JM12690_3D_1,JM11350_3D_1,JM12387_3D_2,JM11350_3D_2,JM18715_3D_1,JM12690_3D_3,JM12708_3D_1,JM3771_CT_2,JM4042_3D_2,JM11350_CT_1,JM13835_CT_1,JM4957_3D_2,JM4215_CT_1,JM18715_3D_3,JM12387_3D_3,JM18715_CT_2,JM12663_CT_3,JM18195_3D_3,JM4215_3D_3,JM19635_3D_1,JM12690_CT_2,JM14056_3D_1,JM11502_CT_2,JM12663_3D_3,JM18195_3D_2,JM12663_3D_2,JM12695_3D_2,JM10699_3D_2,JM4957_CT_2,JM3771_3D_1,JM15148_CT_1,JM4957_3D_1,JM2133_CT_3,JM15148_3D_1,JM2133_CT_2,JM11502_CT_3,JM18195_CT_3,JM10699_3D_3,JM12663_CT_2,JM12387_CT_3,JM13835_3D_1,JM12660_3D_2,JM19635_3D_3,JM10699_CT_1,JM4042_CT_1,JM12663_CT_1,JM12690_CT_1,JM14056_CT_1,JM12708_CT_2,JM12708_CT_1,JM18195_CT_1,JM2133_CT_1,JM12660_CT_1,JM15148_CT_2,JM12663_3D_1,JM13835_CT_2,JM13835_CT_3,JM19635_CT_2,JM4215_3D_1,JM12695_CT_3,JM3771_CT_1,JM13835_3D_2,JM12695_CT_2,JM2133_3D_3,JM4042_3D_3,JM18715_CT_1,JM4042_CT_2,JM12387_CT_1,JM11502_3D_2,JM11350_3D_3,JM3771_3D_3,JM18195_3D_1
Z Parietal PAT L 9,9.114649963,9.517706299,-17.51234436,11.02017593,10.12531281,11.34475021,9.181311798,-29.16294556,8.847936249,9.838464355,10.45803986,-30.18585205,9.521677399,-16.11893158,11.01248322,-19.60126343,13.07733154,11.34428482,9.005943298,-30.24878235,-20.62835541,13.11205902,8.570863342,12.79568253,-24.5127594,-17.91567688,-18.57480316,-23.35122681,-25.67780151,-16.120047,-24.12735291,10.46499481,-24.42417755,-23.63269196,-27.68197021,-27.5204895,-25.63062744,-31.99866333,12.03378983,-17.95310822,-18.44889984,-17.29822388,8.569049835,9.163821411,12.79301224,10.0135437,10.14438858,-23.57167969,-31.99458923,-29.04577942,-18.66746979,-29.02409058,-19.62792969,-31.99162292,-30.06268616,9.060128784,-23.56680603,12.81072235,11.54673691,-29.2037323,11.00398941,-19.51691284,-18.5499115,9.763824463,13.32785187,-24.46466675,-23.72331238,-24.05773621,13.07798157,-17.40183716,9.071556091,-27.61805115,-24.42112122,-27.5796936,-16.1146759,-20.6716629,10.13093262,-23.36539154,13.09939423,-29.10007019,9.632767487,-24.46348419,9.600518799,9.111425781,9.483425903,-20.78960724,13.35738525,8.842784119,-18.50208282,-27.53007202,-24.06585083,9.089030457,9.456946564,13.3211853,13.07780762,8.574010468,12.02287369,12.00930862,9.468003845,9.618193054,10.42717285,13.08441925,-27.63694763,11.51335373,11.50363235,11.34183884,-23.64238739,9.98134613,9.019714355,-18.58307648,10.00510712,-25.4087326,-23.45727386,9.758856964,9.450268555,8.819658661,-17.79386749,-28.9802124,-23.38806915,-24.35938873
X Parietal PAT L 8,10.8532608,12.07234802,5.310216904,2.213464355,10.6423027,13.75284729,12.45100327,-0.74961133,11.64094696,11.48226624,13.78666077,-3.743758774,5.997255707,10.15507965,2.193019104,3.006191444,11.9709053,13.75543518,10.63293991,-3.709042358,12.48534546,12.90639496,12.94943542,10.95255966,-0.071851498,8.864470673,11.15718536,0.282313395,4.564129257,9.996973419,-1.596326065,13.79380493,-0.122065365,1.025390625,-3.693432236,-3.699802399,4.45474968,-7.078591919,13.26881409,8.99265213,4.714736938,5.401799774,12.94307098,12.41908112,10.9165062,1.877222633,10.55193939,8.602030182,-7.064065552,-4.495621109,4.708557892,-4.56170845,2.999403191,-7.047106934,-3.761203384,10.61732025,8.55703125,10.93762512,12.3062233,-0.731097174,2.198579216,3.029154778,4.754949951,11.50782852,14.17791138,5.204917145,1.112637329,-1.662136841,11.98818893,5.353293991,10.86619949,-2.162227631,5.175622559,-2.441860962,10.08129807,12.4257309,10.62499237,0.32133615,12.90304565,-0.722663307,11.40854492,-0.121443498,11.47915344,10.8703476,12.15085907,12.39777298,14.16736145,11.66320419,11.18439941,-3.592128372,-1.755356789,12.56013718,6.05836792,14.20129547,11.94850311,12.95325775,13.32022858,13.30766144,12.16696243,11.44018097,13.79498138,12.92397614,-2.37933445,12.33289413,12.31347122,13.68579865,1.170038891,1.875112343,10.64283295,11.18883972,1.880307388,4.737232971,8.606336975,11.50695267,6.101347733,11.6536087,9.057555389,-4.249237823,0.378549647,5.308102798
Y Parietal PAT L 8,19.36159515,20.03941345,-18.45169067,10.33477402,15.92848511,16.6046524,19.26147614,-8.804562378,20.22500305,20.43634644,18.38481293,-11.0425766,17.05247498,-11.73885803,10.34573593,-12.45133209,14.15788269,16.49364166,20.16565704,-11.04735947,0.518770933,17.1787384,14.66430206,18.66975861,-8.749508667,-20.93852997,-13.65626678,-7.146157074,-13.89224396,-11.69498291,-16.55413971,18.18800354,-8.819348907,-14.86051788,-13.45101013,-13.42500153,-13.84688263,-9.926378632,17.45207367,-20.89416351,-16.63592224,-18.5071579,14.64787292,19.31625519,18.78705139,13.18778839,16.06093292,-8.001050568,-10.06080246,-10.89911499,-16.45048218,-11.07374039,-12.34978256,-10.02840729,-11.051474,20.19042511,-8.192949677,18.78243408,19.45074005,-8.864980316,10.35942307,-12.32010651,-16.51485901,20.41851654,17.4650116,-7.809104919,-14.72312622,-16.54310303,14.03725281,-18.50576172,19.35075989,-9.847694397,-7.731572723,-10.01176147,-11.66450424,0.597727776,15.86721497,-7.134223175,17.09728241,-8.812835693,19.81860352,-8.71778717,19.89977417,19.33826141,20.06319885,0.583546877,17.61363678,20.27357635,-13.53688354,-13.43376312,-16.52218933,19.32527771,17.03979797,17.6798111,14.08660431,14.66824493,17.58396606,17.52589874,20.09853821,19.85612335,18.33742371,17.17523346,-9.961287689,19.53503876,19.43215027,16.56878204,-14.65949097,13.08190765,20.17451935,-13.68129425,13.14115295,-13.81530304,-8.273126984,20.43031921,17.01888428,20.2515976,-20.93845367,-10.96232529,-7.077514648,-7.978123474
Z Parietal PAT L 8,7.964523315,8.474990082,-18.02714539,10.79432983,8.49102478,9.807848358,8.194643402,-30.42919006,7.270879364,8.948097229,8.056822968,-32.79096985,10.79763947,-14.84529724,10.7743454,-19.18789673,11.34010162,9.773590088,7.003583527,-32.79334412,-18.53002167,11.32425995,5.562249756,12.4879158,-22.00110321,-20.36513977,-18.45317383,-20.11227264,-27.64049377,-14.71821899,-21.35450287,7.991066742,-21.99139557,-25.14541779,-30.08959045,-30.09718933,-27.83172302,-30.98144836,8.781088257,-20.44322968,-21.47286224,-18.00431671,5.575381088,8.226938629,12.53237152,7.975614929,8.60196991,-22.46439514,-31.06940002,-31.51294861,-21.54112244,-31.45382996,-19.08197632,-31.06218262,-32.78722839,7.020327759,-22.43088074,12.51182709,10.22248993,-30.43813477,10.77821274,-18.96986542,-21.50593262,8.919763947,10.43937302,-24.59761963,-25.20118256,-21.36530457,11.26813126,-18.02764893,7.947131348,-29.00292053,-24.60480804,-28.99416504,-14.74219208,-18.60953674,8.499741364,-20.19745636,11.29861374,-30.42791443,9.66374054,-21.90056,9.578565216,7.94059906,8.376521301,-18.58191528,10.56618042,7.23274765,-18.33646088,-30.10989685,-21.3530777,8.058098602,10.79206543,10.43659134,11.33779755,5.510025406,8.642420197,8.6515625,8.346816254,9.629072571,8.033439636,11.28294525,-28.998172,10.20649338,10.20949783,9.840322113,-25.21829071,8.060358429,6.976135254,-18.42702332,8.030484772,-27.38579712,-22.45713043,8.919766998,10.7861702,7.247684479,-20.3310791,-31.51152954,-20.15283813,-24.4828186
X Parietal PAT L 7,9.166907501,10.52673721,4.060868073,4.194642258,9.019750214,12.08745575,10.80312042,-1.264432716,10.25894775,9.917791748,12.74427414,-5.004129028,4.038272095,9.904185486,4.194812012,2.145106125,10.13899765,12.08564377,9.485490417,-5.098352051,14.57106171,11.29415131,12.07573929,9.156958008,0.102270257,9.220143127,10.11422195,0.206860256,3.159028816,9.849636078,-0.419743919,12.75661469,-0.009816056,1.767709923,-4.545677567,-4.557546616,3.108362389,-6.159846878,12.439888,9.265656281,2.968784714,4.171983337,12.07384491,10.73843231,9.118313599,3.543645096,9.007130432,9.764012146,-6.164993286,-5.100610733,2.979009628,-5.247652817,2.43519268,-6.240740967,-5.078543091,9.465624237,9.788420105,9.173596954,10.56818161,-1.346711922,4.20009346,2.313409233,2.979413414,9.928316498,13.03032532,4.359799194,1.790856171,-0.471350431,10.15087204,4.187091064,9.185939789,-2.886750031,4.34734993,-3.09756794,9.850627899,14.52475128,9.072514343,0.222083545,11.31223221,-1.294167519,9.697834778,0.02688801,9.698409271,9.21312027,10.6067131,14.49473877,12.99421539,10.25855942,10.12939835,-4.470304489,-0.517722321,10.86766129,4.035373306,13.05450897,10.15254898,12.09222336,12.50455093,12.50412292,10.64062958,9.693709564,12.76312866,11.3641449,-3.086505699,10.61513138,10.66644363,12.02233658,1.871745872,3.525457001,9.475861359,10.21184464,3.544724655,3.54608078,9.876774597,9.928305817,4.088499451,10.28323135,9.238292694,-5.012675095,0.250685859,4.421133423
Y Parietal PAT L 7,19.13023224,19.58850708,-19.82212067,10.15738831,15.2710144,16.20515137,18.9475708,-10.8605072,19.71026917,19.854599,18.20597076,-12.41177979,16.94624176,-13.75838776,10.16607132,-13.69349213,13.8654892,16.20049591,19.54067535,-12.42798462,0.639223289,16.95713806,14.22298889,18.77009888,-10.62860489,-21.20514374,-15.01077728,-8.33861618,-15.30173492,-13.57904358,-15.82485199,18.13186188,-10.67724609,-16.69242554,-14.94781952,-14.98760223,-15.33654785,-11.79378052,16.59079132,-21.19639435,-17.75302734,-19.99254761,14.22649384,18.97571106,18.7866333,13.29486237,15.2793457,-9.721913147,-11.92325516,-12.50800171,-17.66435852,-12.61315002,-13.74562531,-11.86940536,-12.43186951,19.5507309,-9.802387238,18.78345184,19.03328094,-10.80718155,10.14031525,-13.62227325,-17.70002289,19.86340027,16.57772369,-9.127374268,-16.54830933,-15.84660645,13.8338623,-19.96866608,19.12923279,-11.91838684,-9.045748138,-12.04620972,-13.69165649,0.658923054,15.25597229,-8.345771027,16.91168976,-10.83834763,19.50971985,-10.598983,19.55656738,19.09872589,19.58889923,0.680601835,16.60872955,19.70510712,-14.96468658,-14.89808807,-15.8595993,18.95187073,16.90717926,16.66460114,13.84816742,14.22056732,16.60319061,16.57944183,19.61528473,19.51593781,18.2023407,16.90324707,-12.08007507,19.08465576,19.0813324,16.24481506,-16.49013519,13.24250793,19.54563293,-15.09097748,13.29182587,-15.34993134,-9.946154022,19.85651093,16.97601471,19.72238464,-21.1966156,-12.53615265,-8.364071655,-9.157880402
Z Parietal PAT L 7,9.336322784,9.841832733,-18.50137787,11.58310547,9.802092743,10.93127289,9.442206573,-30.32187195,8.748406982,10.08820496,9.898413849,-31.84777222,10.45971603,-15.49538269,11.58302841,-20.62879639,12.4764183,10.92928543,8.750843811,-31.81051636,-18.75604095,12.67138062,7.431993103,13.46634064,-22.89215698,-18.36455994,-19.73123932,-22.06483459,-28.11306152,-15.4510788,-22.81530151,9.874002838,-22.79827423,-24.3729538,-28.86890869,-28.82114258,-28.12108765,-31.95555115,10.44443817,-18.3888504,-20.90813446,-18.47327728,7.436950684,9.472637177,13.47640076,9.357500458,9.801148987,-22.79112396,-31.95971375,-30.55774536,-20.98990021,-30.41481628,-20.37675323,-31.93424377,-31.81190491,8.767369843,-22.76207886,13.46186371,11.42902679,-30.33636475,11.58340912,-20.47489014,-20.96064301,10.07797699,12.01371918,-26.02966309,-24.47293549,-22.79663086,12.46873856,-18.4735611,9.32866745,-28.5820282,-26.05372009,-28.47535706,-15.46838684,-18.78768921,9.772613525,-22.0875,12.64756927,-30.32763367,10.50941315,-22.82341003,10.49089661,9.312673187,9.79002533,-18.81741638,12.06459274,8.751819611,-19.71829376,-28.93719482,-22.78009338,9.416140747,10.45936203,12.02386246,12.46924362,7.405654144,10.36241989,10.36375732,9.774635315,10.5085495,9.876526642,12.61631851,-28.46278076,11.40970688,11.38487473,10.95338745,-24.50012665,9.367832184,8.758167267,-19.68368683,9.359194946,-27.70140076,-22.72410889,10.08245773,10.37012024,8.738320923,-18.32202759,-30.54223328,-22.13193512,-25.95469055
X Parietal PAT L 6,10.1845047,11.26807632,6.364077377,2.678790855,9.852970123,13.20119171,11.93296432,0.79302907,10.84497833,10.40503998,13.53608246,-2.513884544,5.401622391,11.80244751,2.678718185,3.657514572,11.80108643,13.20873871,9.589598846,-2.550791359,12.47963562,12.60942841,13.0096283,10.5130806,1.453095341,10.71755981,11.97039871,1.849430847,4.758355331,11.58165588,-2.661743546,13.59635925,1.334534073,2.975101852,-2.210757065,-2.293849754,4.71072731,-5.398260117,13.06273346,10.79100647,5.436740494,6.457739258,13.00124512,11.89465637,10.45506821,1.926140404,9.668708801,9.923349762,-5.351643372,-3.003549957,5.489299393,-3.033533096,3.639582443,-5.226250076,-2.663963318,9.514806366,9.906780243,10.46101456,11.70845032,0.747475004,2.675604439,3.736270905,5.600080109,10.44831085,13.613237,5.757422256,3.126667023,-2.681792068,11.82499084,6.330704117,10.21250992,-0.466045666,5.74920578,-0.611142302,11.77343826,12.5906929,9.819874573,1.888664818,12.63264542,0.814609718,10.67092209,1.348689079,10.68922424,10.21675186,11.31059799,12.4020874,13.51956787,10.82992249,12.03600693,-2.06852951,-2.722309494,11.97891388,5.422481918,13.5820343,11.80711441,13.03580933,13.09059906,13.07893524,11.34157333,10.65291672,13.56316223,12.65654984,-0.615341997,11.71977844,11.74465103,13.13414001,3.211006165,1.936384583,9.593289185,11.99492035,1.954818916,4.756804657,10.07600021,10.43362122,5.437329483,10.85457535,10.84154282,-2.964016533,1.878014946,5.770161057
Y Parietal PAT L 6,21.17902527,21.84447174,-19.84580383,8.439878082,17.53416901,18.18238373,21.09198914,-9.614315796,21.92375488,21.96962585,20.2999588,-12.56248474,18.76634827,-12.27350922,8.439308167,-14.29177399,15.98799591,18.17811432,21.69525909,-12.52617874,1.755142784,19.07298431,16.30705109,20.59076843,-8.610582733,-20.58124695,-15.30350952,-6.428995514,-15.02963409,-12.07948608,-15.59878845,20.09277954,-8.561710358,-14.85015411,-14.42453766,-14.5516449,-15.06832581,-9.28631897,19.09026794,-20.53597107,-18.08085327,-20.02266998,16.30037689,21.11853638,20.687117,11.43939896,17.58695984,-7.341336823,-9.466447449,-11.69172592,-17.75848389,-11.95468521,-14.03635101,-9.455001831,-12.62512283,21.71780396,-7.442686462,20.6762558,21.27307434,-9.756987,8.450579071,-14.00879059,-17.83164063,21.9723999,19.03998566,-9.589363861,-14.65312042,-15.6117218,15.9170166,-20.03657532,21.19575653,-11.02429733,-9.546759033,-11.03869705,-12.13533173,1.820868874,17.47216949,-6.455897522,19.0161499,-9.632785034,21.44489136,-8.57740097,21.52320709,21.15267792,21.86119385,1.848699379,19.14123688,21.93153534,-15.32422485,-14.67037964,-15.60626984,21.18990326,18.74310608,19.1950119,15.99577484,16.31027069,19.07124023,19.01212158,21.88048859,21.46300507,20.20636749,19.08354645,-11.09516602,21.3426712,21.29275208,18.20571594,-14.67838745,11.37130661,21.70249023,-15.41586609,11.44183807,-15.17169037,-7.749888611,21.9602478,18.7733017,21.92063293,-20.55336914,-11.81921616,-6.373373795,-9.776820374
Z Parietal PAT L 6,8.214783478,8.708517456,-17.78935547,10.96466599,9.109076691,10.44212494,8.309129333,-30.18296814,7.678327942,9.136584473,8.65405426,-32.06824646,10.74309769,-15.6877182,10.96449661,-18.92956848,12.01472702,10.43640823,7.408448792,-32.09428406,-19.84855957,11.90930176,6.538491058,12.53474045,-23.33746643,-20.16779175,-18.13345947,-21.22340088,-26.42978821,-15.54474487,-22.4174408,8.576599884,-23.23565216,-25.16143036,-29.73864136,-29.64318848,-26.47207642,-31.42020874,9.989103699,-20.22062988,-20.34201813,-17.73511505,6.562335205,8.327890015,12.53343124,8.764884949,9.221722412,-23.30504913,-31.53547058,-30.9969574,-20.54802704,-30.83589783,-18.89897766,-31.56351013,-32.04003906,7.48967514,-23.30067749,12.53456497,10.67735977,-30.19205627,10.96630173,-18.67084198,-20.43807373,9.11348877,11.49201965,-23.92868195,-25.18738556,-22.38499146,11.98898697,-17.80965881,8.176041412,-28.9052948,-23.95376282,-28.93045959,-15.61569519,-19.93891907,9.146495819,-21.31970062,11.89707642,-30.17670898,9.503971863,-23.25316162,9.446804047,8.194508362,8.652124786,-19.90824432,11.65653687,7.692248535,-18.02766724,-29.56483154,-22.36714935,8.220530701,10.74644165,11.55698853,12.01128235,6.464274597,9.917556,9.884661865,8.603342438,9.504907227,8.622646332,11.86235657,-28.92316284,10.63686752,10.6317276,10.47790451,-25.17129211,8.784629059,7.396257782,-18.13170013,8.800891113,-26.22067566,-23.34845734,9.127503967,10.74731369,7.669152069,-20.09400482,-30.90276184,-21.13032684,-23.87321014
X Parietal PAT L 5,8.520541382,9.682789612,5.144029999,4.52206192,8.211841583,11.57234726,10.27012939,0.390826368,9.435625458,8.827455139,12.44427338,-3.614971161,3.642376328,11.72140961,4.56158905,2.678438187,10.04672241,11.57203674,8.298335266,-3.860879898,14.33754425,10.96751099,11.991819,8.764907074,1.741059113,11.05951233,10.9263649,2.067399597,3.363638306,11.64550476,-1.574801445,12.46129227,1.555852699,3.684287262,-2.910090637,-2.99872818,3.279417801,-4.358169174,12.06512451,11.12628403,3.860887527,5.271826553,11.98894958,10.2243576,8.742684937,3.51763649,8.110922241,11.28922424,-4.332128525,-3.57411499,3.967158127,-3.649694061,2.822628021,-4.282059479,-3.759464264,8.25382843,11.23202515,8.73529892,10.07495651,0.253218222,4.540699387,2.854112625,3.983110809,8.861968994,12.33466034,4.801835632,3.735696411,-1.62345829,10.0530098,5.155475998,8.547077942,-1.040992737,4.814499283,-1.129493618,11.71169128,14.4102066,8.229514313,2.042429352,11.02696686,0.435939837,8.959999847,1.635585022,8.924441528,8.5434021,9.73499527,14.24878998,12.27024231,9.408000946,10.976091,-2.821007347,-1.583114815,10.32806473,3.636309814,12.33637772,10.04693222,12.00466995,12.09352036,12.08842468,9.750846863,8.94210968,12.45914154,11.07333603,-1.152197361,10.10159607,10.14436874,11.49582062,3.786658096,3.490287781,8.276319885,10.93978958,3.525197983,3.457944489,11.46175919,8.865279388,3.619065475,9.441416168,11.1329567,-3.605941391,2.069347572,4.87741127
Y Parietal PAT L 5,20.99590607,21.52311707,-21.18187408,8.247319031,16.95895538,17.9829834,20.83115082,-11.52082596,21.48057861,21.35366669,20.14805145,-13.63646851,18.81704712,-14.068396,8.23802948,-15.41356964,15.84477692,18.016716,21.07134247,-13.57095337,1.982690239,19.02007294,16.03625336,20.58497772,-10.36456909,-20.60547943,-16.66671753,-7.670779419,-16.17118073,-13.8572052,-14.7611496,20.10153351,-10.25260468,-16.36520538,-15.71980133,-15.82049408,-16.26442413,-11.03129807,18.30851746,-20.58240204,-18.91489258,-21.42674255,16.04925079,20.85162201,20.59698181,11.39203949,17.03300171,-8.88975296,-11.13870163,-13.08538361,-18.79899139,-13.17693787,-15.35448151,-11.19661331,-13.68995361,21.06517944,-8.931363678,20.58897247,21.00965576,-11.52708893,8.224246979,-15.28209229,-18.85213623,21.41520081,18.30775909,-10.86218796,-16.2169342,-14.80474243,15.80762787,-21.37896729,21.07122803,-12.81103821,-10.82350845,-12.86941833,-14.03632507,2.082366371,16.91790009,-7.684069824,18.97629852,-11.52693481,21.19600067,-10.35208511,21.25549774,21.01986847,21.54726257,2.138621712,18.37870636,21.47839355,-16.66632996,-15.81528473,-14.81690369,20.92660065,18.80290375,18.43669434,15.83594666,16.06766815,18.28916931,18.26672058,21.58124542,21.23829803,20.19479065,18.97257843,-12.86770935,21.07039795,21.06026001,18.09758759,-16.25950012,11.30475998,21.0646637,-16.75210724,11.36608429,-16.30137177,-9.187016296,21.36529694,18.81213379,21.5111557,-20.56069336,-13.15612183,-7.696625519,-10.85682297
Z Parietal PAT L 5,9.229585266,9.701480103,-18.03460846,11.33495483,10.05652466,11.23626556,9.300765991,-29.80333557,8.845917511,10.00217056,10.19883728,-31.03388672,10.11090317,-16.02442017,11.3383461,-19.96783142,12.90282135,11.23117828,8.873921967,-31.04424438,-19.99935913,13.00254364,8.083757019,13.16759186,-23.96133575,-18.27874146,-19.11840363,-22.85230408,-26.70494385,-16.00914764,-23.58847351,10.18556519,-23.85711823,-24.16763763,-28.41759644,-28.24737854,-26.64690857,-32.12542725,11.39608231,-18.30895081,-19.60578003,-17.91726685,8.089294434,9.327268219,13.16464539,9.833029938,10.09751205,-23.4305542,-32.13482361,-29.8715332,-19.78863373,-29.77092285,-19.84620972,-32.13548889,-30.93140564,8.895091248,-23.40938416,13.1689682,11.58900299,-29.83398743,11.33378677,-19.84108734,-19.70794983,9.971681213,12.84419556,-25.04301147,-24.23062744,-23.54386444,12.89714203,-17.96197052,9.202640533,-28.24686279,-25.04642639,-28.21113586,-16.02306061,-20.0491745,10.08405228,-22.84947357,12.98050842,-29.78851929,10.06274796,-23.90589142,10.03990631,9.222536469,9.691977692,-20.13407898,12.89858856,8.858727264,-19.08370667,-28.28558655,-23.53985138,9.276286316,10.10964203,12.84994965,12.90197144,8.075136566,11.35083084,11.35677109,9.671934509,10.04389114,10.18065491,12.97200165,-28.21209106,11.57120819,11.55931702,11.24582062,-24.20390625,9.82835083,8.885160065,-19.09000549,9.837438965,-26.37280884,-23.34595337,9.969291687,10.09447861,8.830805206,-18.17827759,-29.7848053,-22.87140503,-24.96011047
X Parietal PAT L 4,7.632071686,8.955254364,3.570193481,5.671098709,7.456897736,10.65894699,9.395628357,-0.893752861,8.77412262,8.29139328,11.61884079,-5.178997803,2.775868225,10.6747406,5.712184143,1.549698544,8.855094147,10.68848648,7.971961212,-5.320053482,15.69681549,9.93006897,11.14707336,7.721192169,1.064418983,10.11224289,9.503616333,1.207448578,2.168048096,10.62927551,-0.182011843,11.63001709,0.906093216,3.152640915,-4.318022156,-4.296419144,2.097573471,-4.636365891,11.40484161,10.1488533,2.249136734,3.714800262,11.15836411,9.318434906,7.713191986,4.755656433,7.456525421,11.43074341,-4.647095108,-4.908443451,2.323265076,-4.940593719,1.82227211,-4.798135376,-5.204342651,7.944299316,11.41770935,7.708408356,9.211701965,-0.983098507,5.686447906,1.760111046,2.285092926,8.311617279,11.66692657,3.653403854,3.093229103,-0.24563098,8.873040771,3.660917282,7.655490112,-2.565924644,3.626219559,-2.66025486,10.63759918,15.69571533,7.530278015,1.262428093,9.947055054,-0.939543533,8.131797791,1.015844822,8.099920654,7.6561203,8.990317535,15.6581131,11.66388779,8.766365814,9.461180878,-4.225367737,-0.251675487,9.416551971,2.738574791,11.71836395,8.856700134,11.13300171,11.41626587,11.40499344,9.014173126,8.1141922,11.63303986,9.986952209,-2.651990318,9.236023712,9.280964661,10.63258743,3.153946495,4.738517761,7.920444489,9.560610199,4.733895493,2.401887512,11.59152222,8.308180237,2.690513229,8.828920746,10.11426239,-4.904088593,1.327047348,3.776395798
Y Parietal PAT L 4,19.76720428,20.04159088,-21.23904877,9.121829224,15.66753082,16.89068298,19.52237396,-12.33081131,20.09316406,19.9415451,18.92250366,-13.54239655,17.63521729,-15.22570038,9.094603729,-15.19338989,14.69031525,16.94468384,19.67303009,-13.52141418,1.509955597,17.72068024,14.85240021,19.45665131,-11.79506989,-20.70639496,-16.51987305,-9.08449173,-16.32585907,-15.03092041,-14.65497589,18.91193237,-11.70378571,-17.45821991,-15.84277496,-15.96107178,-16.42537537,-12.75054855,16.809198,-20.69837952,-18.63820496,-21.44443359,14.87416229,19.50709839,19.42667542,12.419133,15.64425507,-10.37189789,-12.73989029,-13.50697784,-18.62170868,-13.55233917,-15.35391998,-12.80590057,-13.63626404,19.69201965,-10.43549652,19.46319122,19.62427979,-12.32049942,9.086914063,-15.22701111,-18.63635864,20.02951355,16.77566376,-10.67856598,-17.40404205,-14.66399536,14.64260559,-21.41390686,19.79229431,-13.41163483,-10.60630569,-13.49373779,-15.17080841,1.56650486,15.64751282,-9.043032074,17.72116699,-12.31799469,20.00501862,-11.72850571,20.05025482,19.74606018,20.04260864,1.605937958,16.77565002,20.09342194,-16.519133,-15.89031525,-14.68202362,19.54222565,17.59864502,16.79476776,14.68825836,14.8665329,16.83937836,16.7995224,20.08738251,20.04412537,18.97180023,17.69720459,-13.49050751,19.6538559,19.68569794,16.95250549,-17.3658905,12.30062256,19.67449188,-16.66646423,12.38427048,-16.51491241,-10.59462891,20.01978912,17.65235748,20.14509735,-20.68186035,-13.57033691,-9.19536972,-10.57794037
Z Parietal PAT L 4,9.731084442,10.26249695,-18.22750854,11.55272827,10.32483978,11.42488174,9.813844299,-29.61650696,9.407003021,10.41313477,10.8853241,-30.57144775,9.497138977,-15.72838898,11.5460762,-21.0224823,13.03352814,11.42486725,9.545914459,-30.53671265,-19.15908203,13.30561981,8.590930939,13.50501862,-23.53014069,-17.02722626,-20.00147552,-23.2793335,-27.61848755,-15.74431152,-23.83408508,10.8773407,-23.44805908,-23.38474274,-27.6561554,-27.42409363,-27.52064514,-32.14547119,11.71301193,-17.03707581,-19.74148102,-18.14480743,8.590285492,9.835274506,13.50976868,10.0390274,10.32132111,-22.803862,-32.14701233,-29.31272888,-19.78716431,-29.24405212,-20.79512482,-32.144104,-30.43475647,9.548278046,-22.76550598,13.50256348,11.91261749,-29.63274536,11.54769287,-20.87336426,-19.75296631,10.39915543,13.06226959,-26.21463623,-23.46248169,-23.83099213,13.02896423,-18.15902252,9.724616241,-27.68857117,-26.26143494,-27.60348511,-15.73114014,-19.20346832,10.31090088,-23.28854065,13.20981903,-29.63001099,10.57957001,-23.51364594,10.57009659,9.730149841,10.25850983,-19.24961853,13.0619751,9.411034393,-20.02200317,-27.60816345,-23.81846771,9.802688599,9.463018799,13.02287903,13.03370209,8.605917358,11.70419388,11.70821075,10.25569153,10.5702034,10.87583923,13.21082001,-27.60777588,11.91110916,11.89564056,11.44789352,-23.4709198,10.06132507,9.565553284,-19.9396637,10.04279633,-27.13086243,-22.67483673,10.39903183,9.413690186,9.388356781,-16.94518127,-29.21678467,-23.39408569,-26.14816284
