Name,JM18195_CT_2,JM11502_CT_1,JM14056_3D_2,JM4215_CT_3,JM4957_CT_1,JM19635_CT_3,JM10699_CT_2,JM4957_3D_3,JM12387_CT_2,JM18715_CT_3,JM12660_CT_2,JM12708_3D_3,JM4042_CT_3,JM12695_3D_1,JM4215_CT_2,JM18715_3D_2,JM12690_CT_3,JM19635_CT_1,JM3771_CT_3,JM12708_3D_2,JM10699_3D_1,JM15148_CT_3,JM14056_CT_3,JM11350_CT_2,JM15148_3D_2,JM11502_3D_1,JM13835_3D_3,JM3771_3D_2,JM2133_3D_1,JM12695_3D_3,JM19635_3D_2,JM12660_CT_3,JM15148_3D_3,JM4215_3D_2,JM12660_3D_3,JM12660_3D_1,JM2133_3D_2,JM12690_3D_2,JM12708_CT_3,JM11502_3D_3,JM12387_3D_1,JM14056_3D_3,JM14056_CT_2,JM10699_CT_3,JM11350_CT_3,JM12695_CT_1,JM4957_CT_3,JM4042_3D_1,JM12690_3D_1,JM11350_3D_1,JM12387_3D_2,JM11350_3D_2,JM18715_3D_1,JM12690_3D_3,JM12708_3D_1,JM3771_CT_2,JM4042_3D_2,JM11350_CT_1,JM13835_CT_1,JM4957_3D_2,JM4215_CT_1,JM18715_3D_3,JM12387_3D_3,JM18715_CT_2,JM12663_CT_3,JM18195_3D_3,JM4215_3D_3,JM19635_3D_1,JM12690_CT_2,JM14056_3D_1,JM11502_CT_2,JM12663_3D_3,JM18195_3D_2,JM12663_3D_2,JM12695_3D_2,JM10699_3D_2,JM4957_CT_2,JM3771_3D_1,JM15148_CT_1,JM4957_3D_1,JM2133_CT_3,JM15148_3D_1,JM2133_CT_2,JM11502_CT_3,JM18195_CT_3,JM10699_3D_3,JM12663_CT_2,JM12387_CT_3,JM13835_3D_1,JM12660_3D_2,JM19635_3D_3,JM10699_CT_1,JM4042_CT_1,JM12663_CT_1,JM12690_CT_1,JM14056_CT_1,JM12708_CT_2,JM12708_CT_1,JM18195_CT_1,JM2133_CT_1,JM12660_CT_1,JM15148_CT_2,JM12663_3D_1,JM13835_CT_2,JM13835_CT_3,JM19635_CT_2,JM4215_3D_1,JM12695_CT_3,JM3771_CT_1,JM13835_3D_2,JM12695_CT_2,JM2133_3D_3,JM4042_3D_3,JM18715_CT_1,JM4042_CT_2,JM12387_CT_1,JM11502_3D_2,JM11350_3D_3,JM3771_3D_3,JM18195_3D_1
Y Parietal PAT 2,22.53873138,22.17747192,-23.89649048,6.50941925,17.8451355,19.37937469,21.878685,-13.80988464,22.19596405,21.66417999,21.69119568,-15.11916656,20.32968445,-16.5262085,6.545505524,-18.24299622,17.47976227,19.50362396,21.21268616,-14.98865662,4.395667648,20.68569489,17.43955536,22.08096466,-12.42370071,-18.78156128,-19.64450989,-9.418173218,-17.70726318,-16.38047791,-12.07906342,21.70882874,-12.23030396,-17.26689453,-16.96269989,-16.95972137,-17.71934204,-12.66629028,19.28220825,-18.72984619,-20.0701828,-24.16417084,17.45982513,21.88109894,22.05681458,9.348458099,17.82818756,-9.369032288,-12.65443573,-14.23469238,-20.06131897,-14.22793579,-18.23505859,-12.74642944,-15.12956848,21.14071655,-9.439351654,21.95674286,22.30694122,-13.84266205,6.55737381,-18.27740784,-20.0445343,21.78739014,19.02291565,-13.61403656,-17.250737,-12.19409943,17.47750092,-23.95835114,22.23546143,-15.03852692,-13.59386749,-15.07176208,-16.60750122,4.47951355,17.80917664,-9.431432343,20.69944153,-13.7991806,22.10979309,-12.39347916,22.10670929,22.1992569,22.495401,4.663240433,19.10064545,22.19965668,-19.56005859,-16.98296509,-12.20508804,21.98737183,20.37549286,19.1731842,17.48735352,17.50913696,19.17989044,19.17051392,22.60387421,22.1313324,21.67561646,20.62536926,-14.99135742,22.34945679,22.36567535,19.53301544,-17.38125916,9.279834747,21.14198761,-19.58144989,9.303133392,-17.73952942,-9.372837067,21.82296906,20.31626434,22.28273315,-18.64286346,-14.25914001,-9.594032288,-13.60718384
Z Parietal PAT 2,9.621794891,9.199026489,-16.75122681,10.54859467,10.1261055,11.42552414,9.184796143,-27.66054688,9.191555786,9.754566193,11.25343628,-28.17850952,7.557718658,-15.70466309,10.54280167,-19.91844177,13.1970108,11.38843613,9.510158539,-28.24086914,-20.42062683,13.29730225,9.707045746,12.28490829,-24.52654419,-15.97901917,-18.42534332,-24.40819397,-24.98743134,-15.74719696,-24.92898865,11.26071396,-24.54085541,-21.71101685,-25.49763336,-25.45010071,-25.0370285,-31.51835022,13.20261383,-15.94980316,-16.83801575,-16.43557434,9.694998932,9.184942627,12.28801498,10.27467194,10.14373856,-22.61207123,-31.57638855,-26.91033936,-16.8390564,-26.95776672,-19.99395905,-31.52809753,-28.11622925,9.543699646,-22.67597046,12.18436432,11.56725845,-27.61624146,10.55042191,-19.93299103,-16.79393311,9.688128662,13.96528015,-24.72170258,-21.77829895,-24.90510406,13.19898987,-16.64176331,9.17098999,-25.91321411,-24.7497757,-25.84448853,-15.68769684,-20.46903229,10.14452896,-24.41186829,13.28946838,-27.63410645,9.248858643,-24.52016907,9.24706192,9.191997528,9.651300049,-20.57850494,14.06052246,9.190975189,-18.52680664,-25.37302704,-24.90407562,9.131401825,7.58527298,14.06216888,13.19532623,9.7278862,13.21604462,13.22544861,9.692208862,9.230459595,11.27204819,13.28950806,-25.98191528,11.54753647,11.53033218,11.36852798,-21.67552185,10.17127686,9.540418243,-18.54185791,10.26940842,-24.8493927,-22.52472992,9.661179352,7.567249298,9.15399704,-15.8234375,-26.85543518,-24.45181122,-24.63995667
X Parietal PAT 11,5.041770172,3.62180481,1.202845669,9.510721588,3.752479172,6.953002167,5.82544899,-1.923430443,5.067109299,4.623136902,7.851088715,-6.450100708,0.716082907,11.50115814,9.640209961,-1.457035255,5.02121048,7.030567169,4.354157639,-6.708251953,18.42859955,6.197557831,7.773106384,4.07461319,2.848934746,10.13791885,6.791215515,2.903253174,-1.322850704,11.4134407,1.650620461,7.816493988,2.775174904,4.232465363,-4.865658951,-4.864995956,-1.345736408,-2.617822456,7.726631927,10.00557709,-0.04753325,1.286801243,7.813063049,5.828790283,4.158553314,8.379307556,3.782555389,14.69198914,-2.68990612,-5.680068207,-0.076392281,-5.657323837,-1.603839874,-2.740533638,-6.599342346,4.384544373,14.5848465,4.043915176,5.645828247,-1.952398682,9.657083893,-1.403786945,-0.178988886,4.539068222,8.016067505,0.271925545,4.105990219,1.752661514,5.090077591,1.239535713,3.711603165,-3.269318771,0.197134197,-3.27553215,11.47481766,18.47776947,3.722791672,2.860736656,6.25067215,-1.91035881,4.572478867,2.866851616,4.587796021,3.738925171,5.053088379,18.44799957,7.926435089,5.000818253,6.588897705,-4.907057953,1.738743782,5.783050537,0.70804019,7.913942719,5.032258987,7.752351379,7.687929535,7.607682037,5.001609802,4.579038239,7.880625916,6.144080734,-3.032282829,5.629913712,5.565548706,6.922943115,4.123311996,8.405023956,4.320713806,6.644419861,8.374171448,-1.335538101,14.76881104,4.615800095,0.798183107,5.014799118,10.12239304,-5.772081757,3.044545364,0.297471523
Y Parietal PAT 11,19.29011078,19.24728699,-23.53848572,8.884034729,14.89151917,17.12077332,19.01473236,-14.78902588,19.21847687,18.65581818,18.9404541,-14.43475037,17.798909,-18.60986328,8.893641663,-17.36412048,15.2311554,17.16190643,17.836203,-14.31316986,3.764671326,17.78417358,15.00030518,19.53635254,-15.08387909,-18.46737823,-19.22305298,-12.69554291,-17.18946686,-18.41056671,-11.45420837,18.96174774,-14.9136322,-19.15289001,-16.35231323,-16.35365753,-17.14151611,-15.92930145,16.37328033,-18.46564789,-18.83088074,-23.67252197,14.98899231,19.00795288,19.49317474,11.53759155,14.92054596,-11.68723602,-15.85646515,-14.31881561,-18.82373352,-14.31624603,-17.39358826,-16.03352356,-14.3651413,17.87009735,-11.63528976,19.51911926,19.35658875,-14.79717255,8.900640106,-17.48426208,-18.74226532,18.70404053,15.81381836,-12.84043579,-19.24772644,-11.49434586,15.26316071,-23.61023254,19.29564209,-15.63347168,-12.7292244,-15.61100616,-18.62671509,3.82651062,14.88952179,-12.71440582,17.84064484,-14.79097443,19.30843964,-14.91564178,19.30389404,19.28013611,19.13407898,3.726018906,15.79198456,19.18276825,-18.97588959,-16.32998199,-11.39588547,19.04040375,17.8056015,15.74981842,15.24019012,14.99059296,16.37397003,16.36984558,19.27791138,19.29925385,18.95089417,17.77382965,-15.66977539,19.32805481,19.42885895,17.1641861,-19.24937897,11.54958191,17.77090454,-19.01457672,11.51106415,-17.15778351,-11.64088593,18.68422089,17.74421082,19.24330139,-18.48411407,-14.2903244,-12.71724472,-12.81886902
Z Parietal PAT 11,10.17437973,9.521554565,-16.71104431,10.34231644,9.740184021,10.93105545,9.449333191,-26.67449951,9.700196075,9.983633423,11.98100891,-26.69085388,5.872655106,-14.5246933,10.26584473,-21.61081696,12.77752762,10.97647552,10.11510544,-26.72852478,-18.01107025,13.14832153,10.22735596,12.28957138,-22.66900024,-13.57314758,-19.47474213,-24.46956482,-26.52315979,-14.66877289,-24.54073944,11.97861099,-22.80038757,-19.72148895,-23.87111206,-23.87950745,-26.66542053,-30.86340332,13.34130402,-13.50997314,-16.94281921,-16.63058014,10.21993027,9.449626923,12.35491486,10.06739502,9.751068878,-20.44112549,-30.92780457,-25.56078644,-16.82529297,-25.50785675,-21.62338562,-30.84308167,-26.63499756,9.97834549,-20.62305145,12.27828751,11.63992691,-26.65101929,10.25905762,-21.54489746,-16.89628296,9.943922424,13.82452698,-26.57366333,-19.53154297,-24.49839783,12.80971375,-16.66266022,9.549771118,-24.42284393,-26.6786438,-24.4813446,-14.50615082,-17.95273743,9.726845551,-24.45934448,13.16925659,-26.66871033,9.573538208,-22.82243347,9.587561798,9.561180878,10.19686203,-17.95529633,13.80962524,9.681151581,-19.65567017,-23.82655029,-24.50422211,9.414141083,5.807299805,13.78587799,12.78545456,10.22733307,13.33980408,13.37918091,10.171315,9.581890106,11.98224869,13.13823547,-24.47078094,11.63513718,11.60773239,10.92271576,-19.48309479,9.964702606,9.968675232,-19.62205353,9.978668213,-26.62608643,-20.42836304,9.858546448,5.691077423,9.691381836,-13.57932281,-25.49638214,-24.49269714,-26.58621216
X Parietal PAT 10,4.12722435,2.840236855,1.610550117,9.909165955,2.924598885,6.502043915,5.040506363,-1.038695908,4.17358017,3.664408493,7.165072632,-5.532205963,0.822775555,12.78938217,10.0426506,-1.546710205,4.59263382,6.56592865,3.148960495,-5.901925278,18.45428314,5.508548737,7.163071442,3.627416611,4.27369957,11.17514191,6.870957947,4.222935486,-1.603903961,12.7321579,1.066292477,7.078163147,4.129394913,5.313681793,-3.777140808,-3.784599304,-1.644640541,-1.286359787,7.018032837,11.03489151,0.413715982,1.706000328,7.212458038,5.063487625,3.698705292,8.753994751,2.930863571,15.65779114,-1.467644787,-4.74412117,0.37859838,-4.719179535,-1.67834549,-1.408496666,-5.657066727,3.178759575,15.40631256,3.602125931,4.955636978,-1.032172489,10.05624619,-1.584565735,0.300291848,3.56060791,6.991863251,0.089458948,5.187389755,1.175535202,4.645822906,1.656176186,2.926333046,-2.173872757,-0.034497616,-2.047825623,12.72812958,18.41938629,2.876675034,4.186785889,5.602133942,-1.012233543,3.959877777,4.256002426,3.969974518,2.97393589,4.138855743,18.40869598,6.956395721,4.107591629,6.702529907,-3.881818008,1.178383064,5.016577148,0.829936123,6.961660004,4.603979492,7.132833099,6.996407318,6.92588501,4.056124878,3.956818771,7.17077713,5.43825798,-1.70863018,4.907858658,4.817059708,6.453695679,5.190825653,8.743206024,3.034000015,6.773950195,8.733908844,-1.595355892,15.66300354,3.57240448,0.842735863,4.146075821,11.15671082,-4.817543793,4.46514473,-0.0502976
Y Parietal PAT 10,20.24816284,20.27189484,-24.48752289,7.784950256,15.93830109,18.27069397,20.08707733,-15.05137177,20.16072845,19.35472412,20.07911224,-14.7822998,18.71695099,-18.93316803,7.815436554,-18.58408203,16.57512054,18.29753113,18.51044617,-14.63098602,5.07711792,18.99757843,16.18531189,20.56444092,-15.17849731,-17.41339111,-20.24078674,-12.75692444,-17.41160126,-18.76803894,-10.35020828,20.13005066,-15.07268982,-18.69708862,-16.45549622,-16.46963654,-17.38246002,-15.75793762,17.54506683,-17.42386169,-19.20449524,-24.61469879,16.17278748,20.05138702,20.56803894,10.18560791,15.98278809,-10.94668121,-15.65529327,-14.2516037,-19.16505432,-14.2354248,-18.5633255,-15.78430481,-14.72657623,18.537146,-11.01220779,20.54615021,20.55775146,-15.06238556,7.835834503,-18.59990234,-19.12813263,19.39984131,16.90355682,-13.87397614,-18.77306366,-10.43798447,16.5815033,-24.51681366,20.32220612,-15.99846191,-13.72860107,-16.02026215,-18.97656555,5.00331459,15.98215332,-12.8557785,19.08890533,-15.04415894,20.16051178,-14.99937439,20.13438263,20.30213776,20.1014389,5.017995453,16.9164505,20.13538055,-20.0696167,-16.45388489,-10.33882599,20.11604614,18.73326263,16.86560211,16.61195984,16.19164581,17.57276001,17.63986664,20.26689911,20.1688797,20.13709564,18.98404846,-16.03549805,20.5292099,20.60645752,18.28784485,-18.77163086,10.17525101,18.41783752,-20.12774048,10.1206131,-17.4084198,-10.82994003,19.36160278,18.72072906,20.20619812,-17.48997498,-14.22380371,-12.73850632,-13.94368439
Z Parietal PAT 10,9.681661224,9.035585785,-15.89360962,9.707781219,9.500959778,10.66957932,8.876576996,-25.77109985,9.368236542,9.461103821,11.80186996,-25.79501038,5.122386932,-14.30160828,9.592095184,-20.87724152,12.62224045,10.68411484,9.751886749,-25.85116882,-18.31618195,12.93869476,10.48157349,11.54665756,-22.87959595,-13.39645844,-18.66779633,-24.59808655,-25.37386169,-14.46437225,-24.63398285,11.77984467,-23.01007843,-19.00922089,-23.01316223,-23.05295105,-25.4390213,-30.34659729,13.70211487,-13.32603302,-15.7506073,-15.76942596,10.47679062,8.902445984,11.61853561,9.887200165,9.515332031,-20.18283844,-30.52596741,-24.59916687,-15.55875702,-24.55169067,-20.8954483,-30.39996338,-25.81451111,9.629673767,-20.52260132,11.52969131,11.32583847,-25.717276,9.586457825,-20.87126923,-15.64528351,9.390846252,14.004039,-25.69395142,-18.81812744,-24.62257385,12.65330811,-15.87501373,9.081043243,-23.70795898,-25.83833618,-23.64385376,-14.26025696,-18.36733398,9.470490265,-24.57347412,12.97672729,-25.80289001,8.762146759,-23.0846756,8.789846802,9.115319061,9.714744568,-18.38620758,13.98801575,9.335202789,-18.83503113,-23.05804443,-24.59753876,8.857524109,5.090237045,13.98546295,12.6239296,10.48198471,13.70092926,13.72374725,9.63454895,8.755010986,11.79315567,12.88662109,-23.73561707,11.30477676,11.24680023,10.63455658,-18.7761673,9.789378357,9.698645782,-18.78795624,9.889335632,-25.40542603,-20.36778564,9.402441406,4.967566681,9.348840332,-13.42162476,-24.54425201,-24.59186707,-25.60169678
X Parietal PAT 1,2.528993416,1.334469414,1.148268318,10.97064438,1.459252262,5.172328568,3.508155441,-1.127384281,2.356930542,2.288344383,5.036482239,-5.209173584,1.502076149,13.78245392,11.03346939,-3.193010521,3.226575089,5.208960724,1.354435635,-5.395866776,18.60318146,4.011138535,5.151071548,2.60663662,5.959440994,10.96893692,5.367053223,5.79022789,-2.953865814,13.72513733,1.132090378,5.00633049,5.793284225,5.609966278,-3.282531738,-3.271747971,-3.0557127,-0.264388204,4.864609528,10.85334091,-0.009539887,1.162193871,5.220516586,3.497544479,2.695401764,10.21305847,1.444528389,16.45431671,-0.4147614,-4.506947327,0.160135019,-4.490061569,-3.139850998,-0.305996442,-5.312046432,1.3633008,16.25984192,2.588539505,3.301423264,-1.038220882,11.07132187,-3.213314056,0.213754392,2.220884323,4.848999786,-1.617026901,5.456220245,1.382437038,3.200418472,1.060432625,1.376183033,-1.861042976,-1.876233292,-1.567234135,13.70839844,18.62878418,1.427273464,5.731288528,4.116325378,-1.03676281,2.79795723,5.977302551,2.803334045,1.413049793,2.529198456,18.57516174,4.969255447,2.329076576,5.332627869,-3.401979065,1.297141266,3.517593002,1.51118803,4.946874619,3.222164536,5.181406403,4.95365715,4.934155273,2.433163452,2.810580635,5.175218582,3.883582306,-0.593109179,3.218992996,3.198593521,5.175016403,5.604624176,10.04781647,1.290189743,5.417069244,10.08001862,-2.837634468,16.50356598,2.256859779,1.58926487,2.475960159,11.15498657,-4.466410065,5.978201294,-1.883686447
Y Parietal PAT 1,19.90921478,20.22434692,-25.11699982,7.389095306,16.25928497,19.0177124,20.22770081,-14.8734848,20.03634644,18.93910675,20.39442902,-14.01704559,18.82815094,-19.83404083,7.47609024,-19.28386078,17.61564331,19.10032654,17.87536163,-14.04285736,6.892674255,19.53955231,16.90640106,20.64633636,-15.76740265,-15.02271423,-20.88162842,-14.30940247,-16.77862701,-19.75149841,-8.418387604,20.54048004,-15.82421875,-17.933461,-15.36562347,-15.49064941,-16.69536285,-16.45385742,18.20428009,-15.05117035,-18.13706665,-25.12369385,17.02768707,20.19334869,20.7842041,9.161623383,16.39963379,-10.27136765,-16.43356476,-13.12520599,-18.12584381,-13.05070648,-19.22057495,-16.39101257,-14.02062683,17.95458221,-10.58071899,20.6473053,20.96933746,-14.91313324,7.535552979,-19.19163666,-18.26327972,18.98904419,17.45254059,-14.30853729,-17.91315765,-8.618358612,17.51311951,-25.06090393,20.27565765,-15.79874573,-14.02159271,-15.7351059,-19.87569275,6.628733063,16.41630859,-14.5438858,19.65395203,-14.93473511,19.98457947,-15.65762482,19.93710632,20.25523529,19.8182251,6.660063171,17.46525726,20.16830597,-20.81369171,-15.60275116,-8.465816498,20.3219635,18.85859222,17.35512238,17.65830383,16.93104706,18.34851227,18.4688736,20.07910919,20.04090271,20.61869812,19.54289551,-15.78383636,20.89487,20.8005661,19.01463165,-17.8967865,9.100308228,17.75743866,-20.88409271,9.031060791,-16.85586243,-10.1892662,18.884021,18.97667084,20.1627594,-15.40210876,-13.15543671,-14.00416718,-14.2790863
Z Parietal PAT 1,7.913594055,7.431635284,-13.91965332,7.575745392,7.795392609,9.137181091,7.159735107,-23.46788177,8.004216766,7.742243195,10.70511017,-23.69841461,3.171377373,-12.51023102,7.446264648,-19.5170517,11.09823608,9.176272583,8.23441391,-23.821521,-16.99638062,11.30619583,9.924184418,9.625354004,-21.33254242,-12.97912903,-17.01490173,-23.54838562,-24.09236908,-12.78762054,-23.66598358,10.63081589,-21.32765198,-16.81755371,-21.160495,-21.27795563,-24.03206177,-28.38816528,13.23722076,-12.92767944,-13.74294891,-13.92536469,9.934529877,7.169046783,9.738576508,8.422615814,7.784860992,-18.26095428,-28.70143127,-22.77411194,-13.55363312,-22.7040329,-19.67220306,-28.59813538,-23.74738922,8.270572662,-19.00464172,9.565088654,9.729634857,-23.56064453,7.396694946,-19.66348267,-13.62984772,7.610588837,12.86731262,-24.44086456,-16.63935242,-23.71976624,11.12478104,-13.9618927,7.489425659,-21.52636261,-24.6976059,-21.33716736,-12.41460953,-17.22875671,7.73685379,-23.37412415,11.55028229,-23.63131714,6.863326263,-21.55941162,6.902017212,7.551184845,8.089643097,-17.35383148,12.81712799,7.967832184,-17.12484741,-21.40864563,-23.63244019,7.139897919,3.169130325,12.77204742,11.06481857,9.944647217,13.29868469,13.3074585,7.871338654,6.870801544,10.7745224,11.23730927,-21.63310242,9.633983612,9.624972534,9.111093903,-16.76154175,8.482546234,8.102765656,-17.05710297,8.523233795,-24.00089722,-19.02022705,7.678108215,3.094808578,8.000325012,-13.03866882,-22.80537262,-23.68674927,-24.22006989
X Paraoccipital process L,9.910045624,9.579089355,7.977477264,1.420218563,9.176239777,12.79717712,11.23247604,2.97177906,9.040957642,9.702104187,11.27272873,1.695902061,9.639247894,14.64374542,1.500055027,1.474577904,11.87119217,13.13635864,6.934434509,1.705009079,9.169697571,11.91853638,9.711426544,11.48986816,5.763306808,11.12913284,10.910466,6.20667305,4.406557465,15.25155334,-5.187995911,11.29782791,5.792975235,3.52998085,1.585905552,1.335772896,4.328453064,-3.095275497,9.738477325,10.91592865,8.724251556,7.955895996,9.669528198,11.2634079,11.27592316,1.990259171,9.131762695,10.84842072,-3.980089569,-0.472625351,8.665299225,-0.655109644,2.201950455,-4.323132324,1.601664352,6.947917175,10.88713455,11.34539642,11.1684082,2.790292168,1.495979691,1.862247276,8.692288971,9.419313049,10.34637833,2.969028854,3.576110458,-5.180586243,12.12818832,8.086057281,9.513299561,2.491166878,2.959839821,2.529257965,14.73632813,9.128074646,9.07251358,6.228801346,11.75638428,2.799141312,11.28761826,5.69164238,11.28099823,9.498201752,9.997124481,9.185643005,10.16957703,9.420388794,10.62219391,0.993048286,-5.174758911,11.28238678,9.707351685,10.20101929,11.95295105,9.663709259,10.01362,9.830955505,9.943273163,11.29532242,11.30273895,11.76699905,2.583599472,11.17733917,11.12884598,13.08766022,3.676862717,2.344494247,6.894838715,10.81038971,2.979317856,4.302867508,10.94631271,9.395214081,9.708989716,8.962077332,10.93445358,-0.303716707,6.148983002,3.037952042
Y Paraoccipital process L,22.24742279,22.37667694,-18.93793335,7.049051666,20.33524323,20.58321228,21.94788818,-6.637193298,23.53676605,22.76116333,21.97906647,-9.125814056,20.08959045,-10.47973709,6.9770401,-13.87578125,18.98341827,21.08369446,22.21307678,-9.047348022,5.941151428,21.74634705,19.37890625,21.51972809,-6.159671021,-14.44427185,-14.97356567,-7.530263519,-11.30831985,-10.4391655,-12.02447052,22.05304718,-6.199781036,-9.29562912,-10.07219391,-10.00852432,-11.2240387,-7.58531723,22.78868713,-14.46744995,-14.19638977,-19.03069,19.33140869,21.9302475,21.58851776,8.786500549,20.2204361,-3.348183441,-7.197018433,-6.682881165,-14.18809814,-6.64009552,-14.2305603,-7.575502777,-8.867156219,22.30570679,-3.351479721,21.65464783,22.98467407,-6.480062866,6.973249817,-13.91612091,-14.22516785,22.82002106,22.185672,-8.39977417,-9.298918152,-12.01643448,18.97403259,-18.97642517,22.28424377,-7.302310944,-8.429008484,-7.30092926,-10.42740326,5.928533554,20.27176361,-7.489026642,21.57626495,-6.533452606,22.14946747,-6.221937943,22.18485413,22.31012115,22.25093536,5.987663269,22.0996109,23.48627167,-14.82671967,-10.34948273,-11.96828232,21.90404053,20.10525208,22.18754272,18.91855621,19.38459473,22.92377319,22.94865417,22.275383,22.10138245,22.08879547,21.65198059,-7.350222015,23.03538818,23.01385956,21.06969757,-9.299719238,8.362515259,22.45932465,-14.90808105,8.973921204,-11.19549255,-3.408062744,22.90862885,20.12950897,23.51051178,-14.45390472,-6.726598358,-7.650589752,-8.481463623
Z Paraoccipital process L,1.849940109,2.1444664,-11.79471817,4.491109848,3.576459885,5.281497192,1.791528893,-25.42975464,1.300385475,2.736286354,3.967821503,-28.69445801,6.682885742,-10.23169174,4.45808754,-13.19213409,6.075208282,4.617281723,1.469293022,-28.76504517,-16.73042145,5.682448578,1.759057426,6.253902435,-19.00729218,-22.55839233,-11.46538773,-16.47900391,-21.62050171,-10.76484222,-18.04855042,3.99168129,-19.03182983,-21.75774689,-27.40457764,-27.28111267,-21.69504089,-25.4901947,5.966405106,-22.92311401,-16.35921021,-11.77668686,1.766908455,1.777869225,6.079504395,3.391552353,3.409809494,-19.19353333,-26.12584229,-28.61764832,-16.3667099,-28.57961121,-13.20179291,-25.37025146,-28.94665527,1.387525654,-19.17671051,6.11453743,3.792055893,-25.38915558,4.461217499,-13.19858246,-16.33052063,2.642242622,6.212033844,-17.96100464,-21.7367569,-18.0530838,6.130439758,-11.81039505,2.111893654,-24.88864899,-17.95350952,-25.04342804,-10.45410233,-16.76698761,3.419259262,-16.48540497,5.593297958,-25.36177521,3.069143867,-18.92804718,3.06887207,2.145405006,1.836993408,-16.76609802,6.226067734,1.904542351,-11.54293976,-26.46191406,-18.09555969,1.764200783,6.749099731,6.256245804,6.043972778,1.786201668,5.974867249,6.024635696,1.847865486,3.073030663,3.999505997,5.586130524,-25.03309326,3.823125076,3.834430695,4.578588867,-21.7963501,3.559928131,1.528438282,-11.45203705,2.894423103,-21.73950348,-19.16173096,2.635209465,6.768449402,1.299856472,-22.85925446,-28.73338623,-16.51355591,-17.92496033
X Paraoccipital process,3.869791031,3.269461823,4.534891129,7.280971527,2.958407784,7.370301056,5.42048912,1.935174561,3.014965248,3.493640518,5.879362488,0.018077157,6.598088837,16.87629242,7.30240097,-2.427294159,5.735606384,7.387507629,1.345662975,-0.069132423,13.6742691,5.53290863,4.55737648,5.324594498,9.251174927,11.51153336,6.748744965,9.015206146,-0.56359396,17.30507355,-2.739418983,5.862739944,9.173586273,6.432744598,0.945986748,0.869924641,-1.310940838,0.635340929,4.392495728,11.6596962,5.116875076,4.601871109,4.686003876,5.419939041,5.631817245,7.933035278,2.974881935,15.44051666,0.745968914,-0.764855909,5.132726669,-2.095910072,-2.552529526,0.784421492,-0.389764309,1.402570152,15.57233887,5.640001297,5.117530823,1.902857971,7.367274475,-2.523287392,5.171485138,3.47514267,4.739714432,-1.816588593,6.279497528,-2.645945358,5.571510696,4.597190094,3.112806892,1.99142437,-1.816332817,1.931387711,17.19775696,13.65573273,2.891835785,9.049437714,5.548336792,1.879692268,4.988100052,9.096520996,5.012258911,3.234592438,3.891887283,13.72728729,4.780322266,2.996205711,6.763986206,0.96881094,-1.807644463,5.34605484,6.606898499,4.74762764,5.714754486,4.815211105,4.39664917,4.30076561,3.871260071,5.143078613,5.83699379,5.526139832,2.016967583,5.159453201,4.799621964,7.358679962,6.411605072,8.480388641,1.430912685,6.679362488,7.948348236,-1.241084099,15.36533966,3.209857559,6.505342865,2.892799187,11.27692642,-0.823168278,9.051532745,-1.833984375
Y Paraoccipital process,21.83127594,22.64173279,-23.41121216,5.483723068,19.8317337,21.98913422,21.91914978,-10.99795227,22.98737488,21.20534821,22.96402435,-10.7614418,20.92368774,-16.23889465,5.462136459,-18.76413879,21.0477478,21.9470932,20.54340515,-10.72795563,9.789161682,22.67865448,20.11218414,22.35026245,-11.79355698,-11.36244659,-19.43440857,-12.19147415,-13.4324295,-16.30839233,-7.136084747,23.09377441,-11.7407753,-11.94435654,-12.10767822,-12.06744003,-13.61548462,-12.22708817,22.85426788,-11.39588928,-15.47107849,-23.4394043,20.19475555,21.96217041,22.2975708,6.071458435,19.81055145,-5.32215004,-12.19793472,-8.540925598,-15.50032654,-8.528417969,-18.74993439,-12.19672699,-10.83317261,20.53500214,-5.463833237,22.27592468,23.38858795,-10.9388916,5.455480576,-18.77330322,-15.49353943,21.22505646,21.44827423,-12.30727158,-11.96607361,-7.130081177,20.9954361,-23.4263916,22.72407379,-11.08283386,-12.35548325,-11.08514404,-16.30643616,9.825196838,19.82108765,-12.31555252,22.65941315,-10.98438492,22.11946716,-11.68624039,22.00595551,22.62957001,22.01491241,9.778125,21.63107147,23.00188293,-19.54061127,-12.28070068,-7.055690002,21.97249146,20.97947235,21.33568726,20.97189484,20.23475647,22.86799316,22.73205566,21.91512604,21.93925476,23.0896637,22.66122284,-11.11340714,23.37198486,23.46109161,22.00318146,-11.95728836,6.555331421,20.52801514,-19.40265961,6.426779938,-13.70586243,-5.546417618,21.34451294,21.04625549,23.11237488,-11.54420929,-8.53463974,-12.29434052,-12.44775772
